    27.86330     5.28831  -0.00000    5    5   0.488439E+00-0.606899E+00   0.893129E+00
    27.86330     5.28831  -0.00000    5    6   0.478398E+00-0.354621E+00   0.637889E+00
    27.86330     5.28831  -0.00000    5    7   0.415152E+00-0.221345E+00   0.489827E+00
    27.86330     5.28831  -0.00000    5    8   0.341395E+00-0.134692E+00   0.375787E+00
    27.86330     5.28831  -0.00000    5    9   0.284883E+00-0.890967E-01   0.303111E+00
    27.86330     5.28831  -0.00000    5   10   0.241212E+00-0.620309E-01   0.251710E+00
    27.86330     5.28831  -0.00000    5   11   0.191942E+00-0.383094E-01   0.197000E+00
    27.86330     5.28831  -0.00000    5   12   0.157346E+00-0.254030E-01   0.160066E+00
    27.86330     5.28831  -0.00000    5   13   0.138237E+00-0.194892E-01   0.140061E+00
    27.86330     5.28831  -0.00000    5   14   0.112151E+00-0.127401E-01   0.113113E+00
    27.86330     5.28831  -0.00000    5   15   0.743428E-01-0.555774E-02   0.746195E-01
    27.86330     5.28831  -0.00000    5   16   0.390894E-01-0.153033E-02   0.391294E-01
    27.86330     5.28831  -0.00000    5   17   0.166416E-01-0.277019E-03   0.166446E-01
    27.86330     5.28831  -0.00000    5   18   0.590512E-02-0.348716E-04   0.590525E-02
    27.86330     5.28831  -0.00000    5   19   0.178501E-02-0.318628E-05   0.178502E-02
    27.86330     5.28831  -0.00000    5   20   0.466717E-03-0.217825E-06   0.466717E-03
    27.86330     5.28831  -0.00000    6    0   0.471934E+00-0.334838E+00   0.617075E+00
    27.86330     5.28831  -0.00000    6    1  -0.388125E+00-0.815212E+00   0.201514E+01
    27.86330     5.28831  -0.00000    6    2   0.263138E+00-0.748429E-01   0.277107E+00
    27.86330     5.28831  -0.00000    6    3  -0.429531E+00-0.755935E+00   0.208751E+01
    27.86330     5.28831  -0.00000    6    4   0.247990E+00-0.934167E+00   0.131132E+01
    27.86330     5.28831  -0.00000    6    5   0.488434E+00-0.606920E+00   0.893151E+00
    27.86330     5.28831  -0.00000    6    6   0.478404E+00-0.354640E+00   0.637909E+00
    27.86330     5.28831  -0.00000    6    7   0.415164E+00-0.221362E+00   0.489848E+00
    27.86330     5.28831  -0.00000    6    8   0.341408E+00-0.134705E+00   0.375806E+00
    27.86330     5.28831  -0.00000    6    9   0.284898E+00-0.891070E-01   0.303129E+00
    27.86330     5.28831  -0.00000    6   10   0.241228E+00-0.620398E-01   0.251728E+00
    27.86330     5.28831  -0.00000    6   11   0.191957E+00-0.383156E-01   0.197016E+00
    27.86330     5.28831  -0.00000    6   12   0.157359E+00-0.254075E-01   0.160080E+00
    27.86330     5.28831  -0.00000    6   13   0.138251E+00-0.194933E-01   0.140076E+00
    27.86330     5.28831  -0.00000    6   14   0.112164E+00-0.127433E-01   0.113127E+00
    27.86330     5.28831  -0.00000    6   15   0.743528E-01-0.555924E-02   0.746296E-01
    27.86330     5.28831  -0.00000    6   16   0.390949E-01-0.153076E-02   0.391349E-01
    27.86330     5.28831  -0.00000    6   17   0.166440E-01-0.277098E-03   0.166470E-01
    27.86330     5.28831  -0.00000    6   18   0.590597E-02-0.348817E-04   0.590611E-02
    27.86330     5.28831  -0.00000    6   19   0.178527E-02-0.318721E-05   0.178528E-02
    27.86330     5.28831  -0.00000    6   20   0.466785E-03-0.217888E-06   0.466785E-03
    27.86330     5.28831  -0.00000    7    0   0.471553E+00-0.333755E+00   0.615927E+00
    27.86330     5.28831  -0.00000    7    1  -0.387389E+00-0.816117E+00   0.201398E+01
    27.86330     5.28831  -0.00000    7    2   0.262130E+00-0.742210E-01   0.275923E+00
    27.86330     5.28831  -0.00000    7    3  -0.428940E+00-0.756925E+00   0.208636E+01
    27.86330     5.28831  -0.00000    7    4   0.248838E+00-0.933682E+00   0.131034E+01
    27.86330     5.28831  -0.00000    7    5   0.488702E+00-0.605691E+00   0.891893E+00
    27.86330     5.28831  -0.00000    7    6   0.478122E+00-0.353715E+00   0.636942E+00
    27.86330     5.28831  -0.00000    7    7   0.414436E+00-0.220281E+00   0.488544E+00
    27.86330     5.28831  -0.00000    7    8   0.340577E+00-0.133930E+00   0.374669E+00
    27.86330     5.28831  -0.00000    7    9   0.283818E+00-0.883604E-01   0.301816E+00
    27.86330     5.28831  -0.00000    7   10   0.239712E+00-0.612081E-01   0.249999E+00
    27.86330     5.28831  -0.00000    7   11   0.190560E+00-0.377371E-01   0.195503E+00
    27.86330     5.28831  -0.00000    7   12   0.155983E+00-0.249533E-01   0.158631E+00
    27.86330     5.28831  -0.00000    7   13   0.136429E+00-0.189728E-01   0.138181E+00
    27.86330     5.28831  -0.00000    7   14   0.110102E+00-0.122730E-01   0.111011E+00
    27.86330     5.28831  -0.00000    7   15   0.726784E-01-0.531034E-02   0.729368E-01
    27.86330     5.28831  -0.00000    7   16   0.381126E-01-0.145469E-02   0.381496E-01
    27.86330     5.28831  -0.00000    7   17   0.162008E-01-0.262535E-03   0.162037E-01
    27.86330     5.28831  -0.00000    7   18   0.574317E-02-0.329851E-04   0.574329E-02
    27.86330     5.28831  -0.00000    7   19   0.173482E-02-0.300962E-05   0.173483E-02
    27.86330     5.28831  -0.00000    7   20   0.453330E-03-0.205508E-06   0.453330E-03
