  core wf on lin-log mesh for hole            3
 0.192469E-01 0.104991E+02
 0.196334E-01 0.106376E+02
 0.200276E-01 0.107769E+02
 0.204296E-01 0.109170E+02
 0.208396E-01 0.110580E+02
 0.212578E-01 0.111997E+02
 0.216842E-01 0.113423E+02
 0.221191E-01 0.114855E+02
 0.225626E-01 0.116293E+02
 0.230149E-01 0.117738E+02
 0.234762E-01 0.119187E+02
 0.239467E-01 0.120643E+02
 0.244264E-01 0.122101E+02
 0.249156E-01 0.123564E+02
 0.254145E-01 0.125030E+02
 0.259233E-01 0.126498E+02
 0.264421E-01 0.127969E+02
 0.269711E-01 0.129440E+02
 0.275106E-01 0.130911E+02
 0.280608E-01 0.132383E+02
 0.286218E-01 0.133852E+02
 0.291938E-01 0.135322E+02
 0.297771E-01 0.136787E+02
 0.303719E-01 0.138249E+02
 0.309784E-01 0.139707E+02
 0.315968E-01 0.141158E+02
 0.322274E-01 0.142605E+02
 0.328703E-01 0.144043E+02
 0.335259E-01 0.145473E+02
 0.341943E-01 0.146896E+02
 0.348758E-01 0.148306E+02
 0.355706E-01 0.149706E+02
 0.362791E-01 0.151094E+02
 0.370014E-01 0.152467E+02
 0.377378E-01 0.153828E+02
 0.384886E-01 0.155170E+02
 0.392540E-01 0.156498E+02
 0.400344E-01 0.157807E+02
 0.408300E-01 0.159095E+02
 0.416410E-01 0.160366E+02
 0.424679E-01 0.161612E+02
 0.433108E-01 0.162837E+02
 0.441701E-01 0.164037E+02
 0.450460E-01 0.165210E+02
 0.459389E-01 0.166359E+02
 0.468492E-01 0.167477E+02
 0.477770E-01 0.168567E+02
 0.487228E-01 0.169626E+02
 0.496868E-01 0.170651E+02
 0.506695E-01 0.171645E+02
 0.516711E-01 0.172601E+02
 0.526920E-01 0.173522E+02
 0.537325E-01 0.174406E+02
 0.547930E-01 0.175248E+02
 0.558739E-01 0.176053E+02
 0.569755E-01 0.176814E+02
 0.580983E-01 0.177531E+02
 0.592425E-01 0.178205E+02
 0.604086E-01 0.178831E+02
 0.615969E-01 0.179412E+02
 0.628079E-01 0.179942E+02
 0.640420E-01 0.180422E+02
 0.652996E-01 0.180853E+02
 0.665811E-01 0.181229E+02
 0.678869E-01 0.181553E+02
 0.692174E-01 0.181822E+02
 0.705732E-01 0.182033E+02
 0.719545E-01 0.182189E+02
 0.733620E-01 0.182285E+02
 0.747960E-01 0.182322E+02
 0.762570E-01 0.182299E+02
 0.777454E-01 0.182214E+02
 0.792618E-01 0.182068E+02
 0.808067E-01 0.181859E+02
 0.823804E-01 0.181585E+02
 0.839836E-01 0.181248E+02
 0.856167E-01 0.180845E+02
 0.872802E-01 0.180376E+02
 0.889746E-01 0.179841E+02
 0.907006E-01 0.179240E+02
 0.924585E-01 0.178572E+02
 0.942490E-01 0.177836E+02
 0.960725E-01 0.177033E+02
 0.979297E-01 0.176163E+02
 0.998211E-01 0.175225E+02
 0.101747E+00 0.174220E+02
 0.103709E+00 0.173147E+02
 0.105706E+00 0.172008E+02
 0.107740E+00 0.170801E+02
 0.109811E+00 0.169530E+02
 0.111920E+00 0.168192E+02
 0.114067E+00 0.166789E+02
 0.116253E+00 0.165323E+02
 0.118478E+00 0.163792E+02
 0.120744E+00 0.162200E+02
 0.123050E+00 0.160547E+02
 0.125398E+00 0.158832E+02
 0.127788E+00 0.157061E+02
 0.130221E+00 0.155230E+02
 0.132697E+00 0.153344E+02
 0.135217E+00 0.151406E+02
 0.137783E+00 0.149411E+02
 0.140393E+00 0.147368E+02
 0.143050E+00 0.145276E+02
 0.145753E+00 0.143134E+02
 0.148505E+00 0.140951E+02
 0.151304E+00 0.138721E+02
 0.154153E+00 0.136452E+02
 0.157051E+00 0.134148E+02
 0.159999E+00 0.131800E+02
 0.162999E+00 0.129424E+02
 0.166051E+00 0.127015E+02
 0.169155E+00 0.124575E+02
 0.172313E+00 0.122113E+02
 0.175525E+00 0.119623E+02
